year,agency_code,pct_eds,pct_eds_masking
2017,920601,64.6,
2017,920604,21.3,
2017,920606,18.5,
2017,920607,21.6,
2017,920608,45.6,
2017,920614,17.2,
2017,920616,77.8,
2017,920618,61.9,
2017,920620,35,
2017,920624,24.4,
2017,920626,56.1,
2017,920628,43,
2017,920632,70.7,
2017,920636,67.9,
2017,920LEA,34,
2017,92B000,9.2,
2017,92D000,5,2
2017,92E000,5,2
2017,92F000,10.8,
2017,92G000,22.2,
2017,92K000,5.4,
2017,92L000,95,1
2017,92M000,80.2,
2017,92N000,5,2
2017,92P000,5,2
2017,92Q000,95,1
2017,92R000,24.1,
2017,92S000,5,2
2017,92T000,16.1,
2017,92U000,12.5,
2017,92V000,16.3,
2017,92W000,12.4,
2017,92Y000,5,2
2017,930330,72.4,
2017,930340,57.6,
2017,930344,61.6,
2017,930348,58.8,
2017,930352,51.8,
2017,930354,57.3,
2017,930360,43.1,
2017,930700,39.4,
2017,930LEA,57.5,
2017,93A000,95,1
2017,93J000,54.1,
2017,93L000,75.5,
2017,940306,26,
2017,940308,17.4,
2017,940314,35.3,
2017,940316,35.7,
2017,940328,37.8,
2017,940LEA,32.7,
2017,94Z000,31.6,
2017,950308,62.4,
2017,950312,21.9,
2017,950316,49.1,
2017,950320,56.7,
2017,950322,41.2,
2017,950324,61.7,
2017,950328,34.7,
2017,950332,45.5,
2017,950336,25.6,
2017,950338,41.9,
2017,950LEA,39,
2017,95A000,40.5,
2017,960312,79.4,
2017,960314,82.3,
2017,960316,71.4,
2017,960318,90,
2017,960324,38.9,
2017,960326,88.2,
2017,960329,61.5,
2017,960330,57.3,
2017,960331,70.7,
2017,960332,64,
2017,960334,44.5,
2017,960335,83.4,
2017,960336,49.6,
2017,960338,67.6,
2017,960340,72.7,
2017,960344,69.6,
2017,960348,61.2,
2017,960360,49.9,
2017,960370,56.9,
2017,960372,45.2,
2017,960374,51.1,
2017,960380,71.2,
2017,960382,66.1,
2017,960386,67.7,
2017,960387,76.6,
2017,960388,65.9,
2017,960390,92.4,
2017,960450,61.5,
2017,960454,50.9,
2017,960488,85.6,
2017,960490,50.2,
2017,960700,21.3,
2017,960LEA,63.6,
2017,96C000,92.8,
2017,96F000,45,
2017,970308,67.1,
2017,970310,42.2,
2017,970312,48.9,
2017,970315,42.5,
2017,970320,28.3,
2017,970322,34.4,
2017,970337,42.6,
2017,970340,47,
2017,970344,40,
2017,970348,45.2,
2017,970352,52,
2017,970356,34.6,
2017,970358,40.3,
2017,970360,71.3,
2017,970368,42.9,
2017,970370,30.9,
2017,970376,50.4,
2017,970388,26.6,
2017,970389,36.1,
2017,970390,37.7,
2017,970392,36,
2017,970393,26.5,
2017,970LEA,40.2,
2017,97D000,42.1,
2017,980306,58.7,
2017,980308,74.7,
2017,980317,64.8,
2017,980318,70.9,
2017,980320,49.1,
2017,980324,58.1,
2017,980336,48.8,
2017,980338,72.6,
2017,980340,38.4,
2017,980342,48.7,
2017,980344,36.7,
2017,980348,46.2,
2017,980352,43.3,
2017,980356,75.6,
2017,980357,70.1,
2017,980360,21.6,
2017,980364,25,
2017,980380,65.3,
2017,980384,53,
2017,980388,45.9,
2017,980390,74.7,
2017,980392,34.9,
2017,980396,46.2,
2017,980397,67.3,
2017,980398,36,
2017,980400,65.4,
2017,980LEA,52.6,
2017,98A000,64.3,
2017,98B000,31,
2017,990304,64.1,
2017,990308,63.8,
2017,990312,68.7,
2017,990316,53.1,
2017,990320,31.3,
2017,990321,53.6,
2017,990322,44.2,
2017,990324,77.1,
2017,990325,62,
2017,990326,49,
2017,990328,70.8,
2017,990332,51.9,
2017,990336,74.8,
2017,990340,88.5,
2017,990LEA,59.1,
2017,995304,62.4,
2017,995308,62.8,
2017,995312,65.4,
2017,995316,47.8,
2017,995320,60.2,
2017,995324,60.9,
2017,995328,59.7,
2017,995330,45.6,
2017,995336,64.2,
2017,995LEA,55.5,
2017,NC-SEA,49.2,
2018,00A000,18.3,
2018,00B000,25.7,
2018,010303,50,
2018,010304,50.1,
2018,010308,45.1,
2018,010310,54.3,
2018,010311,,3
2018,010312,36.4,
2018,010320,42.7,
2018,010324,35.6,
2018,010326,62.9,
2018,010328,30.2,
2018,010340,48.7,
2018,010346,57.6,
2018,010347,55.9,
2018,010348,73.8,
2018,010350,83.7,
2018,010351,58.4,
2018,010353,55.5,
2018,010354,66.7,
2018,010357,55.4,
2018,010358,58.3,
2018,010360,77.2,
2018,010362,44,
2018,010364,64.1,
2018,010372,48.5,
2018,010374,54.2,
2018,010378,74.2,
2018,010380,45,
2018,010384,39.1,
2018,010388,34.4,
2018,010390,39.7,
2018,010392,62.4,
2018,010394,65.2,
2018,010396,56,
2018,010400,29.1,
2018,010403,37.1,
2018,010406,41.8,
2018,010LEA,50.6,
2018,01B000,9.9,
2018,01C000,9.4,
2018,01D000,5,2
2018,020302,39.9,
2018,020303,44.2,
2018,020304,33.3,
2018,020306,54,
2018,020308,46.4,
2018,020316,63,
2018,020320,66.9,
2018,020324,43.8,
2018,020328,48.9,
2018,020330,38.6,
2018,020332,47.5,
2018,020LEA,46.4,
2018,030304,58.1,
2018,030308,72.1,
2018,030316,53.9,
2018,030320,70.8,
2018,030LEA,65.2,
2018,040304,25.2,
2018,040305,61.9,
2018,040306,44.2,
2018,040308,34.7,
2018,040309,52.9,
2018,040311,75.4,
2018,040316,62.5,
2018,040324,69.5,
2018,040328,47.6,
2018,040330,73.8,
2018,040LEA,52.5,
2018,050302,51.3,
2018,050305,56.8,
2018,050310,63.9,
2018,050330,64.8,
2018,050335,56.1,
2018,050LEA,57.9,
2018,060302,58.6,
2018,060304,47.8,
2018,060310,57.8,
2018,060316,61.5,
2018,060318,56.5,
2018,060322,65.6,
2018,060328,73.6,
2018,060332,60.7,
2018,060334,68.8,
2018,060700,34,
2018,060701,31.1,
2018,060LEA,58.1,
2018,06A000,38.5,
2018,06B000,33.9,
2018,070302,54.3,
2018,070308,22.1,
2018,070310,77.6,
2018,070311,55.2,
2018,070325,45.2,
2018,070326,51,
2018,070327,57.2,
2018,070328,50.7,
2018,070329,45.6,
2018,070330,29,
2018,070338,47.8,
2018,070339,37,
2018,070340,59.1,
2018,070342,38.2,
2018,070LEA,44.9,
2018,07A000,8.4,
2018,080311,31.1,
2018,080312,54.6,
2018,080314,57.4,
2018,080348,59.4,
2018,080356,66.4,
2018,080360,66.8,
2018,080362,68,
2018,080LEA,58.7,
2018,08A000,74.7,
2018,090304,65.9,
2018,090315,43,
2018,090317,55.9,
2018,090318,51.8,
2018,090320,39.2,
2018,090324,48.5,
2018,090328,64.1,
2018,090330,36.8,
2018,090332,50.2,
2018,090333,58.6,
2018,090352,55.1,
2018,090365,44.2,
2018,090368,33.5,
2018,090LEA,46.9,
2018,09A000,45.6,
2018,09B000,24.1,
2018,100302,48.1,
2018,100304,62.6,
2018,100307,36.9,
2018,100308,76.5,
2018,100309,65.3,
2018,100310,74.3,
2018,100316,60.3,
2018,100320,81.4,
2018,100326,53.8,
2018,100332,60.6,
2018,100334,44.3,
2018,100335,51.1,
2018,100336,47.4,
2018,100338,79.9,
2018,100339,55,
2018,100340,56.8,
2018,100342,71,
2018,100344,68.3,
2018,100348,49.6,
2018,100LEA,57.9,
2018,10A000,11.5,
2018,10B000,7.5,
2018,110303,78.3,
2018,110304,40.5,
2018,110306,60,
2018,110308,62.8,
2018,110318,54,
2018,110320,51.4,
2018,110322,40.1,
2018,110323,30.2,
2018,110324,69.1,
2018,110326,32.9,
2018,110332,51.7,
2018,110336,45.5,
2018,110338,55.2,
2018,110340,61.8,
2018,110342,70.4,
2018,110348,49.9,
2018,110352,48,
2018,110356,39.5,
2018,110366,29.4,
2018,110368,45.6,
2018,110370,37.5,
2018,110372,58.6,
2018,110376,71.4,
2018,110379,53.5,
2018,110380,38.7,
2018,110381,47.1,
2018,110382,49.1,
2018,110384,48,
2018,110388,65.3,
2018,110401,60.2,
2018,110408,73.9,
2018,110410,60.6,
2018,110412,65,
2018,110416,35.9,
2018,110420,45.9,
2018,110422,47.7,
2018,110425,61.8,
2018,110428,41.3,
2018,110432,35.4,
2018,110436,61.6,
2018,110444,45,
2018,110450,47.7,
2018,110451,72.1,
2018,110500,23.8,
2018,110LEA,50.7,
2018,111302,29.7,
2018,111304,59.9,
2018,111306,32.1,
2018,111307,63.5,
2018,111312,37.6,
2018,111332,39.2,
2018,111356,39.5,
2018,111360,44.8,
2018,111369,44.2,
2018,111700,20.8,
2018,111LEA,37.5,
2018,11A000,11.5,
2018,11B000,16,
2018,11C000,8.7,
2018,11D000,13,
2018,11K000,15.9,
2018,120304,76.8,
2018,120308,76.8,
2018,120310,35.7,
2018,120312,67,
2018,120314,47.7,
2018,120315,57.7,
2018,120316,78,
2018,120318,49.3,
2018,120320,67.1,
2018,120324,69.1,
2018,120334,49.6,
2018,120338,68.1,
2018,120340,92.6,
2018,120344,63.8,
2018,120346,44.4,
2018,120350,49.6,
2018,120352,59.6,
2018,120360,60.9,
2018,120364,55.3,
2018,120368,65.7,
2018,120370,44.4,
2018,120372,48.6,
2018,120374,53.4,
2018,120376,59.3,
2018,120380,61.8,
2018,120386,67.2,
2018,120390,81.2,
2018,120LEA,59.3,
2018,12A000,15.1,
2018,130304,57,
2018,130307,12.2,
2018,130308,46.2,
2018,130309,31.4,
2018,130310,44.3,
2018,130311,49.3,
2018,130312,9.4,
2018,130313,44,
2018,130314,52.2,
2018,130315,28.3,
2018,130316,44.6,
2018,130317,50,
2018,130318,53.8,
2018,130319,7.6,
2018,130320,14,
2018,130321,52.6,
2018,130322,36.9,
2018,130323,37.8,
2018,130324,31.4,
2018,130325,39.2,
2018,130326,39.9,
2018,130327,52.2,
2018,130328,56.6,
2018,130329,66.3,
2018,130330,46.4,
2018,130331,33.4,
2018,130332,16,
2018,130333,42.1,
2018,130336,11.4,
2018,130337,13.2,
2018,130338,52.4,
2018,130340,44,
2018,130342,48,
2018,130344,53.1,
2018,130345,26,
2018,130346,21.3,
2018,130349,41.3,
2018,130350,40.2,
2018,130355,49.1,
2018,130LEA,35.7,
2018,132304,29.8,
2018,132308,40.6,
2018,132312,49.7,
2018,132314,35.7,
2018,132328,41.6,
2018,132330,38.9,
2018,132332,47.9,
2018,132336,41.7,
2018,132LEA,37.8,
2018,13A000,13.1,
2018,13B000,31.8,
2018,13C000,52.4,
2018,13D000,54.7,
2018,140304,63,
2018,140305,41.4,
2018,140306,58.8,
2018,140307,53.7,
2018,140308,61,
2018,140309,28.9,
2018,140312,74.1,
2018,140316,59,
2018,140324,48,
2018,140332,73.5,
2018,140336,47.5,
2018,140340,46.5,
2018,140344,60.5,
2018,140348,50.4,
2018,140352,59.9,
2018,140356,50.1,
2018,140360,68.5,
2018,140368,55,
2018,140372,43.4,
2018,140376,62.6,
2018,140384,64.2,
2018,140386,43.7,
2018,140388,67.1,
2018,140390,66,
2018,140392,70.1,
2018,140396,55.2,
2018,140LEA,54.8,
2018,150304,22.3,
2018,150308,30,
2018,150310,25.4,
2018,150312,24.6,
2018,150350,22,
2018,150LEA,25.6,
2018,160304,61.3,
2018,160306,48,
2018,160308,65.1,
2018,160309,75,
2018,160310,53.6,
2018,160311,27.9,
2018,160313,41,
2018,160314,21.4,
2018,160316,46.6,
2018,160317,44.1,
2018,160318,38.6,
2018,160322,49.4,
2018,160324,64.7,
2018,160326,59.3,
2018,160332,48.6,
2018,160344,37.1,
2018,160352,26.4,
2018,160LEA,42.4,
2018,16B000,16.3,
2018,170316,56.9,
2018,170334,54.7,
2018,170338,66.1,
2018,170339,61.7,
2018,170342,47.7,
2018,170344,48.4,
2018,170LEA,57.5,
2018,180302,53.3,
2018,180304,51.8,
2018,180308,29.4,
2018,180312,53.9,
2018,180316,48.5,
2018,180320,50.5,
2018,180323,78.9,
2018,180324,64.8,
2018,180325,40.3,
2018,180326,43.4,
2018,180332,66.6,
2018,180336,40.9,
2018,180340,36.4,
2018,180342,38.4,
2018,180343,65.4,
2018,180344,58.6,
2018,180346,43.5,
2018,180348,37.7,
2018,180352,35,
2018,180356,40.8,
2018,180360,64.9,
2018,180364,57.2,
2018,180368,24.3,
2018,180372,52.8,
2018,180376,44.7,
2018,180379,48.5,
2018,180380,48.7,
2018,180388,79.5,
2018,180LEA,47.8,
2018,181312,55.7,
2018,181316,70.9,
2018,181318,41.1,
2018,181322,44.8,
2018,181326,43.6,
2018,181332,57.4,
2018,181336,53.1,
2018,181342,60.1,
2018,181344,69.2,
2018,181LEA,54.8,
2018,182304,66.7,
2018,182316,56.1,
2018,182321,62.2,
2018,182322,52.7,
2018,182324,76.4,
2018,182328,78.5,
2018,182700,19.4,
2018,182LEA,61,
2018,190304,40,
2018,190308,52.5,
2018,190310,82.1,
2018,190312,87.9,
2018,190316,41.3,
2018,190328,37,
2018,190332,47.8,
2018,190336,72.6,
2018,190339,25.1,
2018,190340,43.9,
2018,190341,36.7,
2018,190342,24.8,
2018,190346,19.9,
2018,190348,36.5,
2018,190350,85.6,
2018,190352,38.9,
2018,190370,93.3,
2018,190501,20.6,
2018,190LEA,48.2,
2018,19A000,11.7,
2018,19B000,5,2
2018,19C000,5,2
2018,200304,40.8,
2018,200308,56.1,
2018,200310,31.8,
2018,200312,31.1,
2018,200314,55.1,
2018,200320,32.5,
2018,200322,44,
2018,200324,38.8,
2018,200328,49.6,
2018,200330,35.4,
2018,200332,39,
2018,200336,42.8,
2018,200350,33.3,
2018,200LEA,41.4,
2018,20A000,30.3,
2018,210304,59.1,
2018,210306,66.6,
2018,210312,55.7,
2018,210316,70.4,
2018,210LEA,62.8,
2018,220308,61.6,
2018,220310,37.6,
2018,220312,54.9,
2018,220LEA,52.9,
2018,230304,46.1,
2018,230308,57.6,
2018,230312,50.9,
2018,230316,61.1,
2018,230320,46.3,
2018,230322,54.3,
2018,230324,44.9,
2018,230328,53.7,
2018,230330,72,
2018,230334,71.1,
2018,230336,56.3,
2018,230340,47.5,
2018,230342,81.3,
2018,230344,55.6,
2018,230346,79.4,
2018,230348,54.1,
2018,230350,46.2,
2018,230351,59.4,
2018,230352,57.6,
2018,230355,54.7,
2018,230357,60.3,
2018,230359,45.3,
2018,230361,60.5,
2018,230362,47.1,
2018,230364,55,
2018,230368,62.4,
2018,230370,51.8,
2018,230376,64.6,
2018,230380,54.4,
2018,230LEA,55.4,
2018,23A000,19.2,
2018,240304,44.1,
2018,240308,52.8,
2018,240328,49.3,
2018,240330,66,
2018,240332,75.2,
2018,240334,32.3,
2018,240344,53.9,
2018,240352,44.3,
2018,240354,54.6,
2018,240356,43.4,
2018,240368,37.4,
2018,240370,39.4,
2018,240371,32.6,
2018,240372,59.4,
2018,240373,26.8,
2018,240376,55.6,
2018,240380,44.8,
2018,240388,43.4,
2018,240LEA,45.7,
2018,241304,45.7,
2018,241308,59.6,
2018,241312,64.9,
2018,241316,35.7,
2018,241320,64.4,
2018,241LEA,51.1,
2018,24B000,36.8,
2018,24N000,43.6,
2018,250304,50.1,
2018,250306,45.4,
2018,250308,64.7,
2018,250312,50.8,
2018,250314,33.2,
2018,250316,19,
2018,250320,72.4,
2018,250321,19.4,
2018,250324,43.6,
2018,250328,57.7,
2018,250332,59.9,
2018,250336,73.4,
2018,250340,37.8,
2018,250344,60.8,
2018,250348,93.4,
2018,250350,71.9,
2018,250356,43.3,
2018,250360,89.2,
2018,250362,62.5,
2018,250364,71.5,
2018,250368,31.9,
2018,250372,53.5,
2018,250376,65.8,
2018,250378,34.6,
2018,250380,43.6,
2018,250LEA,52.9,
2018,260302,39.8,
2018,260306,36.1,
2018,260308,54.7,
2018,260310,50.6,
2018,260312,39.4,
2018,260316,68.2,
2018,260318,30.1,
2018,260320,68.8,
2018,260321,63.3,
2018,260322,54.7,
2018,260325,44.3,
2018,260326,69,
2018,260332,34.3,
2018,260336,43.6,
2018,260338,61,
2018,260340,56.8,
2018,260342,42.9,
2018,260344,61.5,
2018,260347,51.5,
2018,260348,51.4,
2018,260352,69.6,
2018,260354,54,
2018,260356,54.1,
2018,260357,42.1,
2018,260358,68.1,
2018,260359,47.9,
2018,260361,84.6,
2018,260362,48.1,
2018,260363,52.6,
2018,260364,41.4,
2018,260365,46.9,
2018,260366,44.1,
2018,260367,51.1,
2018,260368,35.3,
2018,260369,34.3,
2018,260370,44.1,
2018,260371,65.2,
2018,260372,58.4,
2018,260373,52.5,
2018,260374,64.2,
2018,260375,45.2,
2018,260380,42.8,
2018,260382,63,
2018,260383,51.8,
2018,260386,72.4,
2018,260388,27.7,
2018,260396,70.6,
2018,260397,42.2,
2018,260398,39.8,
2018,260400,55.8,
2018,260401,49.2,
2018,260402,65.7,
2018,260403,51.7,
2018,260404,59,
2018,260405,79.4,
2018,260406,48.2,
2018,260407,36.6,
2018,260408,53.5,
2018,260410,58,
2018,260411,56.7,
2018,260412,41.1,
2018,260413,68.4,
2018,260414,53.9,
2018,260415,34.2,
2018,260416,51.7,
2018,260417,52.8,
2018,260418,49,
2018,260419,68,
2018,260424,65,
2018,260425,46.9,
2018,260426,63.2,
2018,260427,56.5,
2018,260428,61.9,
2018,260430,35.3,
2018,260432,38.1,
2018,260434,27.7,
2018,260440,61.4,
2018,260444,85.9,
2018,260446,48.4,
2018,260448,41.5,
2018,260449,56.9,
2018,260450,63.7,
2018,260452,74.3,
2018,260454,60.7,
2018,260455,48.4,
2018,260459,58.4,
2018,260700,43.2,
2018,260LEA,50.7,
2018,26B000,37,
2018,26C000,47.9,
2018,270304,45.7,
2018,270306,26.4,
2018,270308,42.3,
2018,270309,51.8,
2018,270310,36.5,
2018,270311,17,
2018,270312,41,
2018,270316,17.2,
2018,270318,27,
2018,270320,44.9,
2018,270LEA,31.6,
2018,27A000,5,2
2018,280302,61,
2018,280304,50.1,
2018,280306,21.4,
2018,280308,17.8,
2018,280310,36.4,
2018,280312,58,
2018,280316,39.5,
2018,280320,45.5,
2018,280324,43,
2018,280328,26.5,
2018,280330,23.8,
2018,280LEA,38.4,
2018,290302,58.7,
2018,290306,30.3,
2018,290307,59.8,
2018,290308,41.5,
2018,290309,53.2,
2018,290310,64.6,
2018,290312,62,
2018,290314,70.1,
2018,290315,25,
2018,290316,45,
2018,290320,56.3,
2018,290322,47.5,
2018,290324,36.2,
2018,290328,53.3,
2018,290330,27.8,
2018,290332,59.4,
2018,290333,32.4,
2018,290334,42.8,
2018,290336,30.3,
2018,290344,34.3,
2018,290348,27.3,
2018,290349,30.9,
2018,290350,35.2,
2018,290351,29.3,
2018,290352,55.6,
2018,290356,55.1,
2018,290364,70.7,
2018,290365,46.7,
2018,290366,64.5,
2018,290367,57,
2018,290375,55,
2018,290376,53.4,
2018,290380,34.2,
2018,290384,51.2,
2018,290388,37.6,
2018,290389,30.5,
2018,290LEA,43.4,
2018,291308,68.7,
2018,291332,59,
2018,291336,46.4,
2018,291340,64.1,
2018,291348,64.8,
2018,291350,32.5,
2018,291352,64,
2018,291LEA,58.8,
2018,292316,56.5,
2018,292318,63.5,
2018,292320,54.6,
2018,292324,44,
2018,292LEA,55.2,
2018,298202,50.7,
2018,298203,24.1,
2018,298204,27.3,
2018,300306,68.2,
2018,300308,74.2,
2018,300310,51.9,
2018,300312,38.3,
2018,300314,44.1,
2018,300320,65.4,
2018,300325,34.5,
2018,300326,34.2,
2018,300328,15.1,
2018,300330,65.1,
2018,300336,59.7,
2018,300337,28.1,
2018,300LEA,44.8,
2018,310304,41.4,
2018,310308,37.2,
2018,310330,29.2,
2018,310336,52.9,
2018,310338,28.6,
2018,310344,29.6,
2018,310352,36.5,
2018,310356,47.6,
2018,310360,37.5,
2018,310364,26.5,
2018,310384,52.8,
2018,310388,48.8,
2018,310392,33.6,
2018,310LEA,40.7,
2018,320304,55.4,
2018,320306,73.9,
2018,320308,55.7,
2018,320309,53.8,
2018,320310,70.7,
2018,320312,37.1,
2018,320313,30.2,
2018,320314,47.8,
2018,320315,59.3,
2018,320316,67,
2018,320317,59.5,
2018,320318,58.5,
2018,320319,42.5,
2018,320320,56.4,
2018,320322,65.5,
2018,320323,34.9,
2018,320324,62.4,
2018,320325,59.1,
2018,320327,66.1,
2018,320328,80.3,
2018,320329,,3
2018,320332,59.2,
2018,320336,9.1,
2018,320338,77.2,
2018,320339,55.2,
2018,320340,38.3,
2018,320341,65.9,
2018,320342,38.4,
2018,320343,61.3,
2018,320344,61.4,
2018,320346,82.5,
2018,320347,34.5,
2018,320348,25.9,
2018,320352,53.7,
2018,320353,23.4,
2018,320354,33.7,
2018,320355,73.2,
2018,320356,54,
2018,320360,77.6,
2018,320362,70.9,
2018,320363,51.2,
2018,320364,30.1,
2018,320365,53.1,
2018,320366,63.3,
2018,320367,46.1,
2018,320368,62.8,
2018,320369,60.7,
2018,320370,46.4,
2018,320372,61.2,
2018,320374,76.4,
2018,320376,59.3,
2018,320388,55.2,
2018,320400,67.3,
2018,320701,51.1,
2018,320LEA,55.2,
2018,32A000,95,1
2018,32B000,65,
2018,32C000,92.5,
2018,32D000,14.7,
2018,32H000,32.4,
2018,32K000,24.7,
2018,32L000,7.3,
2018,32M000,83.8,
2018,32N000,5,2
2018,32P000,51.7,
2018,32Q000,23,
2018,32R000,6.9,
2018,32S000,63.2,
2018,330304,61.6,
2018,330308,50.8,
2018,330312,62.5,
2018,330326,33.9,
2018,330328,48.2,
2018,330332,69.4,
2018,330334,68.1,
2018,330340,43.9,
2018,330344,66.3,
2018,330348,50,
2018,330350,40.2,
2018,330354,63.9,
2018,330358,46.7,
2018,330360,43.8,
2018,330LEA,51.9,
2018,33A000,62.7,
2018,340308,81.5,
2018,340311,28,
2018,340314,64.7,
2018,340320,43.8,
2018,340326,38.9,
2018,340330,68.2,
2018,340332,,3
2018,340334,42.6,
2018,340336,34.3,
2018,340344,43.5,
2018,340348,23.6,
2018,340350,47.5,
2018,340351,84,
2018,340354,17.6,
2018,340362,10.6,
2018,340364,35.9,
2018,340366,51.2,
2018,340368,71.2,
2018,340372,53,
2018,340376,76.3,
2018,340380,64.4,
2018,340382,55.2,
2018,340384,57.2,
2018,340385,75,
2018,340390,68.5,
2018,340392,36.8,
2018,340398,50,
2018,340400,64.8,
2018,340403,31.7,
2018,340406,33.8,
2018,340416,48,
2018,340420,42.3,
2018,340424,79.1,
2018,340426,38.2,
2018,340427,63,
2018,340428,64.5,
2018,340430,69.8,
2018,340432,22.3,
2018,340436,69.8,
2018,340440,21.5,
2018,340442,22,
2018,340446,12.9,
2018,340447,62.7,
2018,340448,68.9,
2018,340452,68.4,
2018,340453,44.1,
2018,340454,45.2,
2018,340457,38.2,
2018,340460,41.8,
2018,340462,76.7,
2018,340464,49.1,
2018,340472,49.2,
2018,340476,63,
2018,340480,52,
2018,340486,46,
2018,340488,50.6,
2018,340490,82.6,
2018,340492,74.4,
2018,340494,30.7,
2018,340495,20.7,
2018,340496,47.1,
2018,340504,57.5,
2018,340508,52.7,
2018,340512,16.1,
2018,340514,38,
2018,340516,51.4,
2018,340520,63,
2018,340528,29.3,
2018,340530,53.6,
2018,340531,66.7,
2018,340532,59.5,
2018,340536,20.1,
2018,340540,44.1,
2018,340542,48.4,
2018,340544,67.5,
2018,340548,68,
2018,340556,23.4,
2018,340560,16.8,
2018,340564,46.1,
2018,340568,66.1,
2018,340LEA,45.8,
2018,34B000,63.8,
2018,34D000,63.3,
2018,34F000,81.3,
2018,34G000,10.7,
2018,34H000,5,2
2018,350304,39.6,
2018,350308,51.1,
2018,350310,62.6,
2018,350312,48.7,
2018,350316,45,
2018,350317,46.6,
2018,350318,50.9,
2018,350321,43.2,
2018,350324,46.6,
2018,350330,47.8,
2018,350331,56.7,
2018,350332,58.2,
2018,350336,53.4,
2018,350338,51.2,
2018,350339,46.9,
2018,350340,46.6,
2018,350LEA,49.5,
2018,35A000,19.6,
2018,35B000,5,2
2018,360310,58.7,
2018,360320,27.6,
2018,360324,33.4,
2018,360332,58.1,
2018,360336,66.1,
2018,360337,37.2,
2018,360338,64.6,
2018,360339,52,
2018,360340,47.5,
2018,360344,48,
2018,360348,61.9,
2018,360352,50.5,
2018,360360,49,
2018,360364,56.8,
2018,360372,59.4,
2018,360376,49.2,
2018,360378,40.8,
2018,360380,27.3,
2018,360390,40.4,
2018,360392,70.4,
2018,360394,56.1,
2018,360396,34.7,
2018,360400,44.3,
2018,360408,51.9,
2018,360418,22.2,
2018,360420,29.2,
2018,360426,64.8,
2018,360428,73.9,
2018,360430,26.2,
2018,360431,61,
2018,360432,57.2,
2018,360436,54.2,
2018,360438,72.4,
2018,360440,57.6,
2018,360448,59.9,
2018,360456,45.9,
2018,360464,31.1,
2018,360468,45.3,
2018,360470,49.6,
2018,360478,44.6,
2018,360480,52.4,
2018,360482,50,
2018,360488,43.4,
2018,360490,75.1,
2018,360492,66.8,
2018,360494,24.7,
2018,360498,50.3,
2018,360499,38.4,
2018,360500,50.9,
2018,360504,47.7,
2018,360510,34.1,
2018,360514,53.4,
2018,360520,71.9,
2018,360526,62.4,
2018,360550,5,2
2018,360LEA,49.4,
2018,36B000,17.7,
2018,36C000,11.5,
2018,370304,54.5,
2018,370308,49.4,
2018,370312,44.8,
2018,370316,56.8,
2018,370324,56.2,
2018,370LEA,51.1,
2018,380306,67.2,
2018,380308,55.2,
2018,380310,63.6,
2018,380LEA,63.1,
2018,390309,67.1,
2018,390311,68.2,
2018,390312,80.5,
2018,390314,86.7,
2018,390316,72.1,
2018,390320,40.1,
2018,390322,54,
2018,390323,37.7,
2018,390324,68,
2018,390331,71.2,
2018,390333,52.5,
2018,390334,77,
2018,390336,64.9,
2018,390352,33.5,
2018,390360,64.6,
2018,390362,42,
2018,390364,86.6,
2018,390368,43.2,
2018,390700,35.9,
2018,390LEA,58.6,
2018,39A000,9.3,
2018,39B000,7.8,
2018,400308,49.4,
2018,400312,55.1,
2018,400315,36.6,
2018,400318,61.4,
2018,400321,60,
2018,400332,58.1,
2018,400LEA,54.9,
2018,410304,35.8,
2018,410307,45.9,
2018,410310,56.8,
2018,410311,32.3,
2018,410313,46.1,
2018,410316,52.7,
2018,410319,53.1,
2018,410322,54,
2018,410325,52.9,
2018,410326,28.2,
2018,410328,75.3,
2018,410331,70.6,
2018,410334,61,
2018,410337,37.2,
2018,410340,64.4,
2018,410341,12.9,
2018,410343,37.1,
2018,410346,31.7,
2018,410349,76.6,
2018,410355,54.6,
2018,410358,57.7,
2018,410361,66.9,
2018,410364,75.5,
2018,410366,75.7,
2018,410367,55.2,
2018,410370,39.4,
2018,410373,65.2,
2018,410376,61.3,
2018,410379,50.5,
2018,410382,48.4,
2018,410385,79.9,
2018,410388,34.6,
2018,410390,25.2,
2018,410391,62.5,
2018,410394,39.3,
2018,410395,6.1,
2018,410397,76.3,
2018,410398,43.5,
2018,410399,38.8,
2018,410400,49.5,
2018,410401,39.6,
2018,410402,71.2,
2018,410403,68.7,
2018,410406,60.6,
2018,410407,33.6,
2018,410408,50.7,
2018,410409,64.7,
2018,410412,46.6,
2018,410415,67.6,
2018,410418,49.1,
2018,410421,59.4,
2018,410423,42.9,
2018,410424,35.4,
2018,410427,54.2,
2018,410430,44.9,
2018,410436,49.8,
2018,410437,24.6,
2018,410439,68.7,
2018,410442,55.6,
2018,410448,48.3,
2018,410451,52.1,
2018,410454,69.4,
2018,410457,59,
2018,410458,28.6,
2018,410460,40,
2018,410461,39.2,
2018,410462,52.9,
2018,410463,55.9,
2018,410464,56.3,
2018,410466,44.3,
2018,410469,62.6,
2018,410472,65.5,
2018,410478,62.7,
2018,410481,41.6,
2018,410483,50.8,
2018,410484,70,
2018,410486,13.8,
2018,410487,47.7,
2018,410488,24.7,
2018,410489,16.3,
2018,410490,12,
2018,410491,21.2,
2018,410493,12.5,
2018,410496,59.8,
2018,410499,60,
2018,410502,9.9,
2018,410505,59.8,
2018,410508,43.8,
